filename,date,strain,plasmid,backbone,iptg_concentration
Huseyin2019-10-03.0048.fcs,2019-10-03,CC118λPir,AmeR-F1,pSeva231,2000
Huseyin2019-10-03.0049.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,0
Huseyin2019-10-03.0050.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,5
Huseyin2019-10-03.0051.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,10
Huseyin2019-10-03.0052.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,20
Huseyin2019-10-03.0053.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,30
Huseyin2019-10-03.0054.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,40
Huseyin2019-10-03.0055.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,70
Huseyin2019-10-03.0056.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,100
Huseyin2019-10-03.0057.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,200
Huseyin2019-10-03.0058.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,500
Huseyin2019-10-03.0059.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,1000
Huseyin2019-10-03.0060.fcs,2019-10-03,CC118λPir,AmtR-A1,pSeva231,2000
Huseyin2019-10-03.0061.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,0
Huseyin2019-10-03.0062.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,5
Huseyin2019-10-03.0063.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,10
Huseyin2019-10-03.0064.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,20
Huseyin2019-10-03.0065.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,30
Huseyin2019-10-03.0066.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,40
Huseyin2019-10-03.0067.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,70
Huseyin2019-10-03.0068.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,100
Huseyin2019-10-03.0069.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,200
Huseyin2019-10-03.0070.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,500
Huseyin2019-10-03.0071.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,1000
Huseyin2019-10-03.0072.fcs,2019-10-03,CC118λPir,BetI-E1,pSeva231,2000
Huseyin2019-10-03.0073.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,0
Huseyin2019-10-03.0074.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,5
Huseyin2019-10-03.0075.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,10
Huseyin2019-10-03.0076.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,20
Huseyin2019-10-03.0077.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,30
Huseyin2019-10-03.0078.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,40
Huseyin2019-10-03.0079.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,70
Huseyin2019-10-03.0080.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,100
Huseyin2019-10-03.0081.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,200
Huseyin2019-10-03.0082.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,500
Huseyin2019-10-03.0083.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,1000
Huseyin2019-10-03.0084.fcs,2019-10-03,CC118λPir,BM3R1-B1,pSeva231,2000
Huseyin2019-10-03.0085.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,0
Huseyin2019-10-03.0086.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,5
Huseyin2019-10-03.0087.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,10
Huseyin2019-10-03.0088.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,20
Huseyin2019-10-03.0089.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,30
Huseyin2019-10-03.0090.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,40
Huseyin2019-10-03.0091.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,70
Huseyin2019-10-03.0092.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,100
Huseyin2019-10-03.0093.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,200
Huseyin2019-10-03.0094.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,500
Huseyin2019-10-03.0095.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,1000
Huseyin2019-10-03.0096.fcs,2019-10-03,CC118λPir,BM3R1-B2,pSeva231,2000
Huseyin2019-10-03.0101.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,0
Huseyin2019-10-03.0102.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,5
Huseyin2019-10-03.0103.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,10
Huseyin2019-10-03.0104.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,20
Huseyin2019-10-03.0105.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,30
Huseyin2019-10-03.0106.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,40
Huseyin2019-10-03.0107.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,70
Huseyin2019-10-03.0108.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,100
Huseyin2019-10-03.0109.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,200
Huseyin2019-10-03.0110.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,500
Huseyin2019-10-03.0111.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,1000
Huseyin2019-10-03.0112.fcs,2019-10-03,CC118λPir,BM3R1-B3,pSeva231,2000
Huseyin2019-10-03.0113.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,0
Huseyin2019-10-03.0114.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,5
Huseyin2019-10-03.0115.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,10
Huseyin2019-10-03.0116.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,20
Huseyin2019-10-03.0117.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,30
Huseyin2019-10-03.0118.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,40
Huseyin2019-10-03.0119.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,70
Huseyin2019-10-03.0120.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,100
Huseyin2019-10-03.0121.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,200
Huseyin2019-10-03.0122.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,500
Huseyin2019-10-03.0123.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,1000
Huseyin2019-10-03.0124.fcs,2019-10-03,CC118λPir,HIyIIR-H1,pSeva231,2000
Huseyin2019-10-03.0125.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,0
Huseyin2019-10-03.0126.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,5
Huseyin2019-10-03.0127.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,10
Huseyin2019-10-03.0128.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,20
Huseyin2019-10-03.0129.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,30
Huseyin2019-10-03.0130.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,40
Huseyin2019-10-03.0131.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,70
Huseyin2019-10-03.0132.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,100
Huseyin2019-10-03.0133.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,200
Huseyin2019-10-03.0134.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,500
Huseyin2019-10-03.0135.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,1000
Huseyin2019-10-03.0136.fcs,2019-10-03,CC118λPir,lcaRA-I1,pSeva231,2000
Huseyin2019-10-03.0137.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,0
Huseyin2019-10-03.0138.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,5
Huseyin2019-10-03.0139.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,10
Huseyin2019-10-03.0140.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,20
Huseyin2019-10-03.0141.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,30
Huseyin2019-10-03.0142.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,40
Huseyin2019-10-03.0143.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,70
Huseyin2019-10-03.0144.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,100
Huseyin2019-10-03.0145.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,200
Huseyin2019-10-03.0146.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,500
Huseyin2019-10-03.0147.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,1000
Huseyin2019-10-03.0148.fcs,2019-10-03,CC118λPir,LitR-L1,pSeva231,2000
Huseyin2019-10-03.0149.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,0
Huseyin2019-10-03.0150.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,5
Huseyin2019-10-03.0151.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,10
Huseyin2019-10-03.0152.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,20
Huseyin2019-10-03.0153.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,30
Huseyin2019-10-03.0154.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,40
Huseyin2019-10-03.0155.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,70
Huseyin2019-10-03.0156.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,100
Huseyin2019-10-03.0157.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,200
Huseyin2019-10-03.0158.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,500
Huseyin2019-10-03.0159.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,1000
Huseyin2019-10-03.0160.fcs,2019-10-03,CC118λPir,LmrA-N1,pSeva231,2000
Huseyin2019-10-03.0161.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,0
Huseyin2019-10-03.0162.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,5
Huseyin2019-10-03.0163.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,10
Huseyin2019-10-03.0164.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,20
Huseyin2019-10-03.0165.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,30
Huseyin2019-10-03.0166.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,40
Huseyin2019-10-03.0167.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,70
Huseyin2019-10-03.0168.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,100
Huseyin2019-10-03.0169.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,200
Huseyin2019-10-03.0170.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,500
Huseyin2019-10-03.0171.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,1000
Huseyin2019-10-03.0172.fcs,2019-10-03,CC118λPir,PhIF-P1,pSeva231,2000
Huseyin2019-10-03.0173.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,0
Huseyin2019-10-03.0174.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,5
Huseyin2019-10-03.0175.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,10
Huseyin2019-10-03.0176.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,20
Huseyin2019-10-03.0177.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,30
Huseyin2019-10-03.0178.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,40
Huseyin2019-10-03.0179.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,70
Huseyin2019-10-03.0180.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,100
Huseyin2019-10-03.0181.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,200
Huseyin2019-10-03.0182.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,500
Huseyin2019-10-03.0183.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,1000
Huseyin2019-10-03.0184.fcs,2019-10-03,CC118λPir,PhIF-P2,pSeva231,2000
Huseyin2019-10-03.0185.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,0
Huseyin2019-10-03.0186.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,5
Huseyin2019-10-03.0187.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,10
Huseyin2019-10-03.0188.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,20
Huseyin2019-10-03.0189.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,30
Huseyin2019-10-03.0190.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,40
Huseyin2019-10-03.0191.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,70
Huseyin2019-10-03.0192.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,100
Huseyin2019-10-03.0193.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,200
Huseyin2019-10-03.0194.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,500
Huseyin2019-10-03.0195.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,1000
Huseyin2019-10-03.0196.fcs,2019-10-03,CC118λPir,PhIF-P3,pSeva231,2000
Huseyin2019-10-03.0201.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,0
Huseyin2019-10-03.0202.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,5
Huseyin2019-10-03.0203.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,10
Huseyin2019-10-03.0204.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,20
Huseyin2019-10-03.0205.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,30
Huseyin2019-10-03.0206.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,40
Huseyin2019-10-03.0207.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,70
Huseyin2019-10-03.0208.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,100
Huseyin2019-10-03.0209.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,200
Huseyin2019-10-03.0210.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,500
Huseyin2019-10-03.0211.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,1000
Huseyin2019-10-03.0212.fcs,2019-10-03,CC118λPir,PsrA-R1,pSeva231,2000
Huseyin2019-10-03.0213.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,0
Huseyin2019-10-03.0214.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,5
Huseyin2019-10-03.0215.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,10
Huseyin2019-10-03.0216.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,20
Huseyin2019-10-03.0217.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,30
Huseyin2019-10-03.0218.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,40
Huseyin2019-10-03.0219.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,70
Huseyin2019-10-03.0220.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,100
Huseyin2019-10-03.0221.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,200
Huseyin2019-10-03.0222.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,500
Huseyin2019-10-03.0223.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,1000
Huseyin2019-10-03.0224.fcs,2019-10-03,CC118λPir,QacR-Q1,pSeva231,2000
Huseyin2019-10-03.0225.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,0
Huseyin2019-10-03.0226.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,5
Huseyin2019-10-03.0227.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,10
Huseyin2019-10-03.0228.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,20
Huseyin2019-10-03.0229.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,30
Huseyin2019-10-03.0230.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,40
Huseyin2019-10-03.0231.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,70
Huseyin2019-10-03.0232.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,100
Huseyin2019-10-03.0233.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,200
Huseyin2019-10-03.0234.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,500
Huseyin2019-10-03.0235.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,1000
Huseyin2019-10-03.0236.fcs,2019-10-03,CC118λPir,QacR-Q2,pSeva231,2000
Huseyin2019-10-03.0237.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,0
Huseyin2019-10-03.0238.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,5
Huseyin2019-10-03.0239.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,10
Huseyin2019-10-03.0240.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,20
Huseyin2019-10-03.0241.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,30
Huseyin2019-10-03.0242.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,40
Huseyin2019-10-03.0243.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,70
Huseyin2019-10-03.0244.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,100
Huseyin2019-10-03.0245.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,200
Huseyin2019-10-03.0246.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,500
Huseyin2019-10-03.0247.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,1000
Huseyin2019-10-03.0248.fcs,2019-10-03,CC118λPir,SrpR-S1,pSeva231,2000
Huseyin2019-10-03.0249.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,0
Huseyin2019-10-03.0250.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,5
Huseyin2019-10-03.0251.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,10
Huseyin2019-10-03.0252.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,20
Huseyin2019-10-03.0253.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,30
Huseyin2019-10-03.0254.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,40
Huseyin2019-10-03.0255.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,70
Huseyin2019-10-03.0256.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,100
Huseyin2019-10-03.0257.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,200
Huseyin2019-10-03.0258.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,500
Huseyin2019-10-03.0259.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,1000
Huseyin2019-10-03.0260.fcs,2019-10-03,CC118λPir,SrpR-S2,pSeva231,2000
Huseyin2019-10-03.0261.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,0
Huseyin2019-10-03.0262.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,5
Huseyin2019-10-03.0263.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,10
Huseyin2019-10-03.0264.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,20
Huseyin2019-10-03.0265.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,30
Huseyin2019-10-03.0266.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,40
Huseyin2019-10-03.0267.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,70
Huseyin2019-10-03.0268.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,100
Huseyin2019-10-03.0269.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,200
Huseyin2019-10-03.0270.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,500
Huseyin2019-10-03.0271.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,1000
Huseyin2019-10-03.0272.fcs,2019-10-03,CC118λPir,SrpR-S3,pSeva231,2000
Huseyin2019-10-03.0273.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,0
Huseyin2019-10-03.0274.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,5
Huseyin2019-10-03.0275.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,10
Huseyin2019-10-03.0276.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,20
Huseyin2019-10-03.0277.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,30
Huseyin2019-10-03.0278.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,40
Huseyin2019-10-03.0279.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,70
Huseyin2019-10-03.0280.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,100
Huseyin2019-10-03.0281.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,200
Huseyin2019-10-03.0282.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,500
Huseyin2019-10-03.0283.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,1000
Huseyin2019-10-03.0284.fcs,2019-10-03,CC118λPir,SrpR-S4,pSeva231,2000
Huseyin2019-10-03.0285.fcs,2019-10-03,CC118λPir,Empty,Empty,0
Huseyin2019-10-03.0286.fcs,2019-10-03,CC118λPir,Empty,Empty,5
Huseyin2019-10-03.0287.fcs,2019-10-03,CC118λPir,Empty,Empty,10
Huseyin2019-10-03.0288.fcs,2019-10-03,CC118λPir,Empty,Empty,20
Huseyin2019-10-03.0289.fcs,2019-10-03,CC118λPir,Empty,Empty,30
Huseyin2019-10-03.0290.fcs,2019-10-03,CC118λPir,Empty,Empty,40
Huseyin2019-10-03.0291.fcs,2019-10-03,CC118λPir,Empty,Empty,70
Huseyin2019-10-03.0292.fcs,2019-10-03,CC118λPir,Empty,Empty,100
Huseyin2019-10-03.0293.fcs,2019-10-03,CC118λPir,Empty,Empty,200
Huseyin2019-10-03.0294.fcs,2019-10-03,CC118λPir,Empty,Empty,500
Huseyin2019-10-03.0295.fcs,2019-10-03,CC118λPir,Empty,Empty,1000
Huseyin2019-10-03.0296.fcs,2019-10-03,CC118λPir,Empty,Empty,2000
Huseyin2019-10-04.0001.fcs,2019-10-04,KT 2440,1201,pSeva251,0
Huseyin2019-10-04.0002.fcs,2019-10-04,KT 2440,1201,pSeva251,5
Huseyin2019-10-04.0003.fcs,2019-10-04,KT 2440,1201,pSeva251,10
Huseyin2019-10-04.0004.fcs,2019-10-04,KT 2440,1201,pSeva251,20
Huseyin2019-10-04.0005.fcs,2019-10-04,KT 2440,1201,pSeva251,30
Huseyin2019-10-04.0006.fcs,2019-10-04,KT 2440,1201,pSeva251,40
Huseyin2019-10-04.0007.fcs,2019-10-04,KT 2440,1201,pSeva251,70
Huseyin2019-10-04.0008.fcs,2019-10-04,KT 2440,1201,pSeva251,100
Huseyin2019-10-04.0009.fcs,2019-10-04,KT 2440,1201,pSeva251,200
Huseyin2019-10-04.0010.fcs,2019-10-04,KT 2440,1201,pSeva251,500
Huseyin2019-10-04.0011.fcs,2019-10-04,KT 2440,1201,pSeva251,1000
Huseyin2019-10-04.0012.fcs,2019-10-04,KT 2440,1201,pSeva251,2000
Huseyin2019-10-04.0013.fcs,2019-10-04,KT 2440,1717,pSeva251,0
Huseyin2019-10-04.0014.fcs,2019-10-04,KT 2440,1717,pSeva251,5
Huseyin2019-10-04.0015.fcs,2019-10-04,KT 2440,1717,pSeva251,10
Huseyin2019-10-04.0016.fcs,2019-10-04,KT 2440,1717,pSeva251,20
Huseyin2019-10-04.0017.fcs,2019-10-04,KT 2440,1717,pSeva251,30
Huseyin2019-10-04.0018.fcs,2019-10-04,KT 2440,1717,pSeva251,40
Huseyin2019-10-04.0019.fcs,2019-10-04,KT 2440,1717,pSeva251,70
Huseyin2019-10-04.0020.fcs,2019-10-04,KT 2440,1717,pSeva251,100
Huseyin2019-10-04.0021.fcs,2019-10-04,KT 2440,1717,pSeva251,200
Huseyin2019-10-04.0022.fcs,2019-10-04,KT 2440,1717,pSeva251,500
Huseyin2019-10-04.0023.fcs,2019-10-04,KT 2440,1717,pSeva251,1000
Huseyin2019-10-04.0024.fcs,2019-10-04,KT 2440,1717,pSeva251,2000
Huseyin2019-10-04.0025.fcs,2019-10-04,KT 2440,1818,pSeva251,0
Huseyin2019-10-04.0026.fcs,2019-10-04,KT 2440,1818,pSeva251,5
Huseyin2019-10-04.0027.fcs,2019-10-04,KT 2440,1818,pSeva251,10
Huseyin2019-10-04.0028.fcs,2019-10-04,KT 2440,1818,pSeva251,20
Huseyin2019-10-04.0029.fcs,2019-10-04,KT 2440,1818,pSeva251,30
Huseyin2019-10-04.0030.fcs,2019-10-04,KT 2440,1818,pSeva251,40
Huseyin2019-10-04.0031.fcs,2019-10-04,KT 2440,1818,pSeva251,70
Huseyin2019-10-04.0032.fcs,2019-10-04,KT 2440,1818,pSeva251,100
Huseyin2019-10-04.0033.fcs,2019-10-04,KT 2440,1818,pSeva251,200
Huseyin2019-10-04.0034.fcs,2019-10-04,KT 2440,1818,pSeva251,500
Huseyin2019-10-04.0035.fcs,2019-10-04,KT 2440,1818,pSeva251,1000
Huseyin2019-10-04.0036.fcs,2019-10-04,KT 2440,1818,pSeva251,2000
Huseyin2019-10-04.0037.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,0
Huseyin2019-10-04.0038.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,5
Huseyin2019-10-04.0039.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,10
Huseyin2019-10-04.0040.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,20
Huseyin2019-10-04.0041.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,30
Huseyin2019-10-04.0042.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,40
Huseyin2019-10-04.0043.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,70
Huseyin2019-10-04.0044.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,100
Huseyin2019-10-04.0045.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,200
Huseyin2019-10-04.0046.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,500
Huseyin2019-10-04.0047.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,1000
Huseyin2019-10-04.0048.fcs,2019-10-04,KT 2440,AmeR-F1,pSeva251,2000
