,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v_x,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,rrpu,median_yfp,newstandard
1039,CC118Lpir,Qacr_q1,pSeva221,40,-0.3848602924529092,2.2986306706189668,0.3578259399882183,0.7001833956168778,0.1690460147496153,0.9924239137413065,0.3526761662827759,-0.37745331862092685,-0.1,-0.1511998071695466
1040,CC118Lpir,Qacr_q1,pSeva221,70,-0.3905755974179797,2.2683363843097606,0.35386554824355604,0.6947180859625385,0.13000055954920978,0.9924060925288568,0.3508626170637844,-0.38289215918115826,-0.1,-0.1787311202297589
1041,CC118Lpir,Qacr_q1,pSeva221,100,-0.36789700050290175,2.223840308172622,0.3693198084637271,0.6849466616743434,0.16567853272931202,0.9917423458364438,0.3642157396898877,-0.3535564704140408,0.1,-0.028444243640903834
1042,CC118Lpir,Qacr_q1,pSeva221,200,-0.4130927619017082,2.335098812146291,0.3550924771004586,0.7011282127168722,0.11770330082399286,0.9908017843622994,0.35262416073979963,-0.41015566445096874,-0.2,-0.3145042972682082
1043,CC118Lpir,Qacr_q1,pSeva221,500,-0.4238311806173807,2.3224401646063653,0.3570643933175475,0.6943081956124677,0.09828690263252693,0.9921878345534404,0.3553355305466652,-0.4207008948820123,-0.3,-0.36603509451576177
1044,CC118Lpir,Qacr_q1,pSeva221,1000,-0.4327721219714947,2.290274239138763,0.3554928917166513,0.7393585175742597,0.15188235082001622,0.9949240758569948,0.3513686691144786,-0.425900656594977,-0.3,-0.39124514553784556
1045,CC118Lpir,Qacr_q1,pSeva221,2000,-0.4092161182159097,2.52323365825062,0.3563815003168436,0.6961518621953613,0.1122408991285558,0.989533805010934,0.3541295347263205,-0.41719521087867417,-0.2,-0.34896432312683207
1046,CC118Lpir,Qacr_q2,pSeva221,1,0.6298540296635621,2.3127867768014827,0.4588595661355807,0.5843687355059177,0.493132188658692,0.9895090160873836,0.3991868949627975,0.6575720597479637,11.0,9.06220670954521
1047,CC118Lpir,Qacr_q2,pSeva221,5,0.4317888193175015,2.2412514488847464,0.4611850192629962,0.5983638429976124,0.4740694869311705,0.9904517802379992,0.4060676142438772,0.4840820235409556,7.9,6.786307233619664
1048,CC118Lpir,Qacr_q2,pSeva221,10,0.11333656993280584,2.2355787255432347,0.4446695608880619,0.6394617663990395,0.3912139580058585,0.9935548701713299,0.4092292879432535,0.1538139310030964,4.0,3.407347840590242
1049,CC118Lpir,Qacr_q2,pSeva221,20,-0.17149074592233213,2.261941788553124,0.39070636461388863,0.6597290976531612,0.3293140396530103,0.9927628819123462,0.3689129404665157,-0.1476140822894468,1.4,1.1603648838193519
1050,CC118Lpir,Qacr_q2,pSeva221,30,-0.292891438015577,2.2378531219703692,0.3678026352540342,0.6837446021855006,0.2395588267184473,0.9956966268973212,0.3570929033067675,-0.2740107294516023,0.6,0.4019673138568914
1051,CC118Lpir,Qacr_q2,pSeva221,40,-0.3445819223212886,2.2409341386121944,0.3611460603792769,0.6883821907660714,0.19077655953885056,0.9933221205845776,0.3545130668480041,-0.33022592098254955,0.2,0.094265865118901
1052,CC118Lpir,Qacr_q2,pSeva221,70,-0.36301362992945335,2.2762077820299,0.3581622253903191,0.6769127956102965,0.15724301293142515,0.9946381882228816,0.35370666577891113,-0.354014704551292,0.1,-0.03082583529556875
1053,CC118Lpir,Qacr_q2,pSeva221,100,-0.38570309399968095,2.2163782617515917,0.3553819946814974,0.6640040670076486,0.14556595275657164,0.9922222686815441,0.35159666113621724,-0.37261518527597326,0.0,-0.12658310133744058
1054,CC118Lpir,Qacr_q2,pSeva221,200,-0.4017595842022968,2.2719348329328715,0.3506141942782054,0.6946990722506784,0.13990774654091834,0.9937130611478174,0.34716574348989376,-0.3938204437203437,-0.2,-0.2335992479809642
1055,CC118Lpir,Qacr_q2,pSeva221,500,-0.4225111093767974,2.103126948329032,0.3508140233214974,0.6716130325824948,0.13529783936709705,0.9932721641233951,0.3475882789300509,-0.4026350993957293,-0.3,-0.2774205844988752
1056,CC118Lpir,Qacr_q2,pSeva221,1000,-0.39042714769886505,2.3312638545221422,0.3530032366900814,0.6853665065900799,0.1481430819443121,0.9919831216643052,0.3491081772237066,-0.3863750943894195,-0.1,-0.19628319005549671
1057,CC118Lpir,Qacr_q2,pSeva221,2000,-0.4123687512657697,2.3768377710140602,0.35524409199662904,0.6889638230687009,0.15802008793781547,0.9910449102329728,0.3507807688368169,-0.4117551048553111,-0.2,-0.3223551971266331
1058,CC118Lpir,Srpr_s1,pSeva221,1,-0.143920743796268,2.258506071430721,0.38363211390996016,0.6296167309942231,0.3174962962160841,0.9942592746641896,0.3637828010814274,-0.1195720445557045,1.6,1.3420134830462973
1059,CC118Lpir,Srpr_s1,pSeva221,5,-0.3490074843888296,2.2386386341757976,0.3626136195782872,0.6833337434307013,0.16754575888379725,0.9913388894825064,0.35748782235841564,-0.33605075956842756,0.2,0.06336067990629393
1060,CC118Lpir,Srpr_s1,pSeva221,10,-0.383301496251736,2.2942461728814205,0.3585478988057781,0.7248154451369645,0.14721516983742186,0.9927753024213212,0.3546413368845824,-0.3767384129566451,0.0,-0.14756982009842967
1061,CC118Lpir,Srpr_s1,pSeva221,20,-0.38267802064964906,2.2900055163670068,0.3614843883940743,0.7168790836040143,0.1115959194063736,0.9903014441758016,0.3592264365473056,-0.37736799421596945,0.0,-0.15076670247872578
1062,CC118Lpir,Srpr_s1,pSeva221,30,-0.3567705444822405,2.2316335576121378,0.3641053503393265,0.6657573406139625,0.11261165257534445,0.9926795430205094,0.3617893043084085,-0.34736390002310724,0.1,0.0038478130209667148
1063,CC118Lpir,Srpr_s1,pSeva221,40,-0.34888778998588243,2.214721410217432,0.3712087845708572,0.6736778640953016,0.12579058407404525,0.9911708566592344,0.3682602054138759,-0.33712901116443894,0.2,0.05765945747227024
1064,CC118Lpir,Srpr_s1,pSeva221,70,-0.3677748260291842,2.271449891550491,0.3694020149788736,0.6943073942874319,0.10891327751089876,0.9920184985521812,0.3672045366663429,-0.3612315328788297,0.1,-0.06819045397770686
1065,CC118Lpir,Srpr_s1,pSeva221,100,-0.33742253652121074,2.184907017270563,0.37249309414462095,0.6608017788748667,0.10979747606667517,0.991045772216458,0.3702409934272389,-0.3250772869679292,0.3,0.12173355922449089
1066,CC118Lpir,Srpr_s1,pSeva221,200,-0.3857478259473973,2.19485551993188,0.3645771501132048,0.6953365644969036,0.08850390063852351,0.9921246576508485,0.3631464874825168,-0.3769536069116555,0.0,-0.14866275654862235
1067,CC118Lpir,Srpr_s1,pSeva221,500,-0.32953950419556804,2.1926388138905506,0.37680087713909177,0.6468103853755116,0.11348216135753768,0.992420630315703,0.3743667562636943,-0.3168643459439254,0.3,0.16584294954083456
1068,CC118Lpir,Srpr_s1,pSeva221,1000,-0.3453089477196221,2.3722039341788483,0.3807782138967815,0.6939801202848201,0.09909994016916042,0.9909375202216212,0.3789038275620023,-0.3446474644543148,0.2,0.018076281891754947
1069,CC118Lpir,Srpr_s1,pSeva221,2000,-0.34205704761017763,2.4595422272515495,0.3784573148405523,0.6602127309082522,0.09889718452713067,0.9890691260800184,0.3766019872582192,-0.34631871126329644,0.3,0.009317852613469796
1070,CC118Lpir,Srpr_s2,pSeva221,1,0.08680173914163461,2.4100399480456214,0.41570841502825057,0.6181069853706189,0.4354953842623285,0.9935156482487508,0.3742169585483101,0.07928295162554629,3.8,2.78722079638305
1071,CC118Lpir,Srpr_s2,pSeva221,5,-0.07353942887292649,2.3182930815625067,0.42199983241302585,0.639761795717998,0.3704560496625861,0.9935230793403772,0.3919745426940886,-0.05739305626164301,2.4,1.7634315125471427
1072,CC118Lpir,Srpr_s2,pSeva221,10,-0.3114410978531631,2.285142418621579,0.37432797667048495,0.6857054683778564,0.2317439994282531,0.994029518025476,0.36413757439572747,-0.2988879706590751,0.5,0.263662585352271
1073,CC118Lpir,Srpr_s2,pSeva221,20,-0.33927886833756365,2.263589797352129,0.3685231167610383,0.6744584034021297,0.1943061364539875,0.9919417111642812,0.361499412110517,-0.3264558920645215,0.3,0.11436490349293982
1074,CC118Lpir,Srpr_s2,pSeva221,30,-0.3852254207558569,2.3023732922962266,0.3623749568932457,0.7055019302025219,0.1467603123322185,0.990932981296673,0.3584511911088664,-0.37904439436080306,0.0,-0.15926930470083048
1075,CC118Lpir,Srpr_s2,pSeva221,40,-0.3882912932657657,2.304185880066961,0.3569318742394901,0.7170760947736776,0.15038133922713665,0.9946521829841188,0.3528728685103891,-0.38228926704474936,0.0,-0.1756866651187605
1076,CC118Lpir,Srpr_s2,pSeva221,70,-0.3738672066051713,2.2875101374162403,0.3596747531005395,0.6855112480354181,0.12120429570206058,0.9935214648399936,0.357023080867281,-0.3677075926738257,0.0,-0.10149100912507172
1077,CC118Lpir,Srpr_s2,pSeva221,100,-0.3715181090154108,2.2802394490387488,0.3643065419412945,0.6800618685114489,0.1446138952107452,0.9936223298082529,0.3604770103275273,-0.36345127242145375,0.1,-0.07962887876049726
1078,CC118Lpir,Srpr_s2,pSeva221,200,-0.3713749454784427,2.3293048258881885,0.3582703707194837,0.6911116388172847,0.10482806192683464,0.992026882348236,0.35629643018827084,-0.36838260721695026,0.0,-0.10494960776690217
1079,CC118Lpir,Srpr_s2,pSeva221,500,-0.3358433726823261,2.2896770567539257,0.3733345144243013,0.6742241347599539,0.14558453881164374,0.9898569188081048,0.3693569395163968,-0.3282098870058055,0.3,0.10500445820698392
1080,CC118Lpir,Srpr_s2,pSeva221,1000,-0.3753519796476079,2.3592200801745107,0.36017786445640515,0.6995142107982858,0.1324746802605459,0.9916506821744728,0.3570033971137405,-0.3736365395059304,0.0,-0.1317897334456011
1081,CC118Lpir,Srpr_s2,pSeva221,2000,-0.3573245023417351,2.5474735773854538,0.3560030909174193,0.6892006910628969,0.15599837369997796,0.9913845159425456,0.35164465614710977,-0.3704674821660453,0.2,-0.11561723462010892
1082,CC118Lpir,Srpr_s3,pSeva221,1,0.2879032463771794,2.4201930294683844,0.4410748412162481,0.591172188339755,0.4645581422693721,0.991504412310206,0.3905905706598229,0.27548641499910836,6.1,4.524490413321818
1083,CC118Lpir,Srpr_s3,pSeva221,5,-0.059692190385907035,2.3220301743497576,0.415371889104474,0.6466090609126871,0.3711620814737289,0.9948766332705148,0.3857010842797539,-0.04482877230894241,2.4,1.8518148498058573
1084,CC118Lpir,Srpr_s3,pSeva221,10,-0.13089872056035712,2.255801157390582,0.4224449965022994,0.6348363560723311,0.33284003382102306,0.9931990532531112,0.39835857861897617,-0.10242286005665312,1.9,1.4556375154947738
1085,CC118Lpir,Srpr_s3,pSeva221,20,-0.3133786178966811,2.3723528562916334,0.3690767556985221,0.6905320440385866,0.218809206779298,0.9928911857622816,0.3601331631622652,-0.3119733161684991,0.5,0.1922839181669199
1086,CC118Lpir,Srpr_s3,pSeva221,30,-0.2910057475077027,2.314205414540644,0.3763444373842357,0.6641239043075069,0.21843405802608293,0.9937182263632768,0.3672563632301623,-0.2823207530136516,0.6,0.35538461539653726
1087,CC118Lpir,Srpr_s3,pSeva221,40,-0.36532310663002976,2.308043270064855,0.3593826795619153,0.6958595498560998,0.1766487223863003,0.9926747581537828,0.3537310132673516,-0.3583597607935308,0.1,-0.05335435098786292
1088,CC118Lpir,Srpr_s3,pSeva221,70,-0.3599342898236501,2.3445126079911134,0.3640733589714601,0.6879563890417102,0.1532510383434744,0.9894499583478008,0.359772665802774,-0.3567018443037149,0.1,-0.04476983071113308
1089,CC118Lpir,Srpr_s3,pSeva221,100,-0.3659502451686611,2.3198902408814344,0.36026271889467204,0.6616978788111237,0.134586078957175,0.9904141906496196,0.35698501482010786,-0.3612255095394239,0.1,-0.06815938086453444
1090,CC118Lpir,Srpr_s3,pSeva221,200,-0.3527721643247037,2.257616055287712,0.3621420346220097,0.6444525599503453,0.1415752901969158,0.9937592897455328,0.35849435567658444,-0.3426881356340504,0.1,0.028363106889448375
1091,CC118Lpir,Srpr_s3,pSeva221,500,-0.34037287610156564,2.2759496945733493,0.36815225395114776,0.6466477906165128,0.14506341937798686,0.9939876190261276,0.3642580715511848,-0.33141871583174154,0.3,0.08792251828318234
1092,CC118Lpir,Srpr_s3,pSeva221,1000,-0.37489405511430585,2.3872638067005463,0.3625777055436206,0.698925448624281,0.11530748745233615,0.9937304772860392,0.3601592564805862,-0.37506720505310065,0.0,-0.1390740060098749
1093,CC118Lpir,Srpr_s3,pSeva221,2000,-0.3483584504001496,2.5899499768850918,0.3652754447851851,0.6910901785340122,0.1581938430449419,0.9909823778437926,0.36067592404784177,-0.36554773917098426,0.2,-0.09040878339582255
1094,CC118Lpir,Srpr_s4,pSeva221,1,0.2336309818088033,2.464489993733983,0.4342243848535437,0.6015062309121848,0.4619852418364737,0.9879456937395192,0.3851082277564541,0.2069102957203584,5.4,3.878187522164271
1095,CC118Lpir,Srpr_s4,pSeva221,5,-0.006508325217522959,2.3113649274075763,0.4328198532532952,0.6972000068327241,0.3466858361555055,0.9959111106052552,0.4059769313565373,0.009203765153554495,2.8,2.2448209621481894
1096,CC118Lpir,Srpr_s4,pSeva221,10,-0.06083834347772065,2.3192593131060786,0.4301529982441417,0.6232641155498624,0.3740119046954591,0.9913747548029423,0.3989341723541543,-0.04403162310008849,2.4,1.8574599392274387
1097,CC118Lpir,Srpr_s4,pSeva221,20,-0.2982249697202484,2.3721391320825878,0.3712486266949699,0.6854580704204767,0.24127610781787698,0.9939825804919264,0.3602806469862637,-0.29662678873619414,0.6,0.27609192898199747
1098,CC118Lpir,Srpr_s4,pSeva221,30,-0.32951145531128817,2.415672030177393,0.3669535895690445,0.6865932968439626,0.2104364261511162,0.9932169489383396,0.3587365975474795,-0.3330320543724755,0.4,0.0793547267903258
1099,CC118Lpir,Srpr_s4,pSeva221,40,-0.3531735191599247,2.4421228926479492,0.3657928206205689,0.7005208389802384,0.2290363568608209,0.9930159590298095,0.356069267858938,-0.36008066386444043,0.2,-0.06224996830772784
1100,CC118Lpir,Srpr_s4,pSeva221,70,-0.34787808808551623,2.52438313884229,0.3633448940888663,0.6699992915176226,0.1709411917933221,0.990718643182631,0.3579969054081748,-0.3608577333378968,0.2,-0.06626174785608424
1101,CC118Lpir,Srpr_s4,pSeva221,100,-0.3604974488297996,2.4779063062431343,0.35656205591409856,0.6725764034087878,0.17733776617833175,0.992221960334666,0.3509105643900287,-0.3692912940608664,0.2,-0.10960179716742126
1102,CC118Lpir,Srpr_s4,pSeva221,200,-0.3740958188492648,2.4353199597716335,0.36016919197483016,0.669901931894344,0.14422117293668102,0.9904940682824376,0.35640379527847044,-0.3780465302423275,0.0,-0.15420991417014834
1103,CC118Lpir,Srpr_s4,pSeva221,500,-0.3147114972667094,2.600941555819724,0.3709132449561601,0.6960381320300991,0.16843754133932531,0.9906112917035926,0.3656137583780496,-0.33415082717794625,0.4,0.07342148582597503
1104,CC118Lpir,Srpr_s4,pSeva221,1000,-0.3435443364666111,2.4966905661133043,0.35880267579132297,0.6756378841847691,0.18023814434769075,0.9895813657587074,0.3529265653170495,-0.35429538676970446,0.3,-0.03228409308293067
1105,CC118Lpir,Srpr_s4,pSeva221,2000,-0.35303958792058265,2.618036527167632,0.3607015868198009,0.7012742711068652,0.16702976155338786,0.9903346257935832,0.3556343983296336,-0.37311442649437215,0.2,-0.12912878418182616
1106,KT2440,1201,pSeva231,1,-0.05447407591128791,2.2743656982234515,0.4217501965143981,0.6701464141683247,0.3114574791624601,0.9899235861834508,0.40077237970327184,-0.07220075437513612,,0.0015652027054970678
1107,KT2440,1201,pSeva231,5,-0.12526473443171018,2.2008901462842405,0.4007808973397417,0.6635811296053966,0.2997510790631521,0.9867472741533344,0.3823519687847155,-0.12833531096339423,,-0.0004152453262623042
1108,KT2440,1201,pSeva231,10,-0.10570935899633307,2.209186970153981,0.4157145741427257,0.6811711231297595,0.33399233672713546,0.9887711121741146,0.39184249294158496,-0.11085770724618733,,0.00018949551518912617
1109,KT2440,1201,pSeva231,20,-0.10763095776911988,2.210808106130151,0.40298365367063105,0.67063088961508,0.2852156237925681,0.9890181779644348,0.3862450741814174,-0.11223761949420903,,0.0001413640638513886
1110,KT2440,1201,pSeva231,30,-0.14879739089958055,2.1878475154019803,0.397242519949244,0.6918391833058821,0.2948847268975425,0.9859973432714356,0.3795782710782904,-0.14946080605705483,,-0.0011322373088964905
1111,KT2440,1201,pSeva231,40,-0.1435347661956299,2.1886395162237315,0.3988816424714723,0.6817153056695703,0.28220067745602084,0.985820367284632,0.38266925644643307,-0.14431250738673157,,-0.0009588991668429695
1112,KT2440,1201,pSeva231,70,-0.08032564232416083,2.188269989469364,0.4305192178243867,0.6984364434127427,0.3834176161159412,0.9887776216177528,0.3976168218023364,-0.08135150970850671,,0.001234728934152257
1113,KT2440,1201,pSeva231,100,-0.16565110739485184,2.106886150403106,0.40176068810061655,0.6674205555169022,0.2812845790007394,0.9869063763766436,0.3855393585380645,-0.15260598654816576,,-0.001237694152821436
1114,KT2440,1201,pSeva231,200,-0.17111840037776535,2.153846275012775,0.3971980375050537,0.6830734757083992,0.2890906050840373,0.9895297485253888,0.3802383725620075,-0.16606136599438087,,-0.0016851224812411334
1115,KT2440,1201,pSeva231,500,-0.1819702649117376,2.160381875821323,0.3994145410864635,0.7032362784756693,0.302908718139072,0.988279267559492,0.380649875805728,-0.17791911098213586,,-0.0020744653524206284
1116,KT2440,1201,pSeva231,1000,-0.09920629532969556,2.207971399110816,0.4170534159854552,0.7353090000091372,0.2702680390624154,0.9910774383241776,0.4015328231057057,-0.10289172335877364,,0.000468651832908805
1117,KT2440,1201,pSeva231,2000,0.07278242982688438,2.5722576048741006,0.4399153022145922,0.8058080407739245,0.3309726687604533,0.9879677469751772,0.41512182564627614,0.0026161270949045658,,0.00438366848954529
1118,KT2440,1717,pSeva231,1,3.793972594096328,2.3554862057798056,0.5216784258184007,0.6261523590774922,0.5731963581613431,0.9800724369030496,0.4274727166046304,3.7120442172367154,,1.5616875088833668
1119,KT2440,1717,pSeva231,5,3.3430046944277634,2.2542883939819736,0.6106694503865671,0.6610300512563487,0.38969580835573786,0.9766871919956378,0.5623921427935005,3.3176749596532233,,1.0414281716778298
1120,KT2440,1717,pSeva231,10,3.306827498705759,2.1696007862989632,0.5989650578830772,0.6579889960288464,0.4121501242512337,0.9844447328169172,0.5457266179716337,3.3122032728361477,,1.0355559353188972
1121,KT2440,1717,pSeva231,20,3.2855939162944696,2.160345674056555,0.6015558466119209,0.6502026252927827,0.4002442668373283,0.9808270290633709,0.5512708871185377,3.2943269249327476,,1.01659340126337
1122,KT2440,1717,pSeva231,30,3.261686478264628,2.2385162274476134,0.6041058715499131,0.6596035821485651,0.4036258541276568,0.983733297308423,0.5527110410103092,3.241507588682058,,0.9625050375940397
1123,KT2440,1717,pSeva231,40,3.2062854779044248,2.1572422858779725,0.6130503283865961,0.6410128004241812,0.37836818843681,0.9828216319669092,0.56747321264073,3.215942536701091,,0.9373341822762346
1124,KT2440,1717,pSeva231,70,3.161640976124631,2.0239804593178303,0.5963397530464121,0.649226672851961,0.4049307832793605,0.9819460593952856,0.5452616677780923,3.221133095210128,,0.9423927757555243
1125,KT2440,1717,pSeva231,100,3.1530229315360674,2.1191233831204856,0.607277885764269,0.6540462842113474,0.4172080769606558,0.9828255901509956,0.5519008182283778,3.178127149653676,,0.9012621172363097
1126,KT2440,1717,pSeva231,200,3.1581167511838064,2.162745647202076,0.6117585055354429,0.6596671795463507,0.3898012858984636,0.9835624845005853,0.5633677924386699,3.1657744860111294,,0.8897714273919427
1127,KT2440,1717,pSeva231,500,3.3790142591020444,2.2406267119370638,0.5223758449849862,0.639474779674656,0.5392255426412422,0.9839325591348912,0.43992476999653335,3.3540399801524714,,1.0812823854671574
1128,KT2440,1717,pSeva231,1000,3.0887832403025115,2.1597359426616225,0.6075513316930353,0.6846432041965714,0.4191608856475696,0.9860726395969324,0.5516031286665363,3.0977822868724028,,0.8290028877339163
1129,KT2440,1717,pSeva231,2000,3.405021751946534,2.5354652127292616,0.4967580571293698,0.6405235751957715,0.6403051248679795,0.9812764215980464,0.38157012629799547,3.2304530376947103,,0.9515419293974015
1130,KT2440,1818,pSeva231,1,-0.0367731662486927,2.375038305725953,0.4167507395516479,0.7101349864279995,0.3681081281395003,0.9865698254734524,0.38748774814572506,-0.07805813035537053,,0.0013533190735203248
1131,KT2440,1818,pSeva231,5,-0.10804313622296058,2.323319158214919,0.4023433530672396,0.6746199370353665,0.3663584637522587,0.9873688590509464,0.37436994507680826,-0.13849927919637045,,-0.0007620977723222947
1132,KT2440,1818,pSeva231,10,-0.16303025644511984,2.2049694790759182,0.3861307345151044,0.6644791875764621,0.3458248639694255,0.9882365019693806,0.3623061129411895,-0.1672584762926301,,-0.0017246388197348882
1133,KT2440,1818,pSeva231,20,-0.1668609605163794,2.16723356283732,0.3801130019540984,0.6473056966419667,0.3433513914814265,0.9909924746611642,0.35700479892816644,-0.16349468963000477,,-0.0016002374660808014
1134,KT2440,1818,pSeva231,30,-0.1314819489895658,2.1990044296829607,0.38940543238101,0.669033675670676,0.3696997742605695,0.9895400002827134,0.3618165508617591,-0.1347258139749337,,-0.0006337369406357068
1135,KT2440,1818,pSeva231,40,-0.08824166767890218,2.2357249719942,0.3995408230390281,0.6838222622544444,0.3913029084052008,0.9888296466160188,0.3676822119771974,-0.10008363984114235,,0.0005675883485300539
1136,KT2440,1818,pSeva231,70,-0.055576883888145856,2.162688646986642,0.4161319622967541,0.663959524697816,0.3811195337236105,0.9917994382515456,0.3847247232286472,-0.05050324438320714,,0.0023609873770881044
1137,KT2440,1818,pSeva231,100,-0.03443209583200006,2.1224919752610756,0.4637298621086949,0.6723432827195208,0.3847989672728256,0.9950358386737728,0.4280228523344629,-0.01812635425081813,,0.0035810253851338994
1138,KT2440,1818,pSeva231,200,0.3731138244083345,2.1017846321067584,0.6596579612716708,0.6763597739157966,0.3124868136056601,0.993708347356854,0.6266236742050724,0.3981491005955755,,0.02335321964252483
1139,KT2440,1818,pSeva231,500,1.5469511352835958,2.161638560196316,0.7129838884029389,0.7160464109266589,0.2655475744463325,0.985233281286076,0.687386167827958,1.552845084361127,,0.1495381189222626
1140,KT2440,1818,pSeva231,1000,1.8747230225370592,2.3012992195315114,0.7047867869392184,0.7407738935500493,0.29336609531402297,0.9841138078944882,0.6737762914747104,1.8419634203218629,,0.21130881179381836
1141,KT2440,1818,pSeva231,2000,2.5023532100323904,2.4501661401595087,0.566050030076203,0.6907582302922992,0.5208940343018718,0.9814008898991158,0.483192389466184,2.3887092919301383,,0.39032088964601164
1142,KT2440,Amer_f1,pSeva231,1,-3.0,1.4712772782080248,3.345218535541792,0.5131496802107752,0.6881479203562908,0.5707688250739414,2.4271916301125107,0.1969790251111227,,0.012771704226835597
1143,KT2440,Amer_f1,pSeva231,5,-2.999999972215626,1.5925985809671084,4.999999999999999,0.39972399466065694,0.4550319362306293,0.3813954031088228,4.4523755934618885,0.36575226327540067,,0.021502150381311886
1144,KT2440,Amer_f1,pSeva231,10,7.423075592671607,1.9909433052501864,4.99999999999967,0.4147546702812383,0.6059812918617096,0.5965995435648606,3.9773944797867675,8.832896172580453,,267.32751551407506
1145,KT2440,Amer_f1,pSeva231,20,-0.6509716522407512,1.5798243009267419,0.8215487613332041,0.5608355127726405,0.09168423996614557,0.8953401061980465,0.8180885048726461,-0.5698372584664437,,-0.012657739883541507
1146,KT2440,Amer_f1,pSeva231,30,-0.5830675608004189,1.6508639928339466,0.6973013392603616,0.6367490114468254,0.12598102470376668,0.9223044437029979,0.6917456964009915,-0.5095251575842729,,-0.011286505495680329
1147,KT2440,Amer_f1,pSeva231,40,2.021807146467802,1.6788202782996005,4.999999999999999,0.4919971593186457,7.139199792566875e-12,0.39078329110630017,4.999999999999999,2.021807146504449,,0.2597828857243008
1148,KT2440,Amer_f1,pSeva231,70,-3.0,1.560087739818974,2.6419529895084075,0.6153046582398982,0.17382610067190313,0.7880414734223565,2.6017328583735746,-2.5343879504681945,,-0.03162186092108843
1149,KT2440,Amer_f1,pSeva231,100,-3.0,1.6521941922211036,3.100784800644325,0.5189380090972491,0.004167820247598838,0.6694018741962025,3.1007578690863857,-2.9867577890047525,,-0.032747271069383514
1150,KT2440,Amer_f1,pSeva231,200,-0.6577417420914093,1.6115874818216291,0.5729394794230954,0.616436168659406,0.17457166285531295,0.9903995411247576,0.5641416907063578,-0.5648772038345542,,-0.012548064596771274
1151,KT2440,Amer_f1,pSeva231,500,-0.642698107811294,1.6259032957014674,0.4304402157765664,0.5915734309670423,0.3103882535761017,0.991258486954354,0.4091807191697158,-0.5166710099419612,,-0.01145332287133523
1152,KT2440,Amer_f1,pSeva231,1000,-0.6574932509745555,1.6007467667971296,0.36766150583771307,0.6248998135956549,0.13488254862719629,0.9822059856561868,0.3643016656547404,-0.6112127473062684,,-0.013551733368575163
1153,KT2440,Amer_f1,pSeva231,2000,-0.6320672995458546,1.7185812182084799,0.4718478304483505,0.591600012696924,0.15002693136717124,0.9918281720818404,0.4665074144048566,-0.5763845091271989,,-0.012801680327449378
1154,KT2440,Amtr_a1,pSeva231,1,3.535323926963082,2.29044272147788,2.178660117208414,0.7278383081321064,0.3176775830122499,0.7275544719112541,2.065802896027266,3.4340388957251062,1.41,1.1742291956558046
1155,KT2440,Amtr_a1,pSeva231,5,3.202654006324948,2.16468044998103,1.0534000463308009,0.698001549392428,0.3282375414389017,0.86983258809579,0.9950366411200036,3.2121892360500244,0.98,0.9336926289321325
1156,KT2440,Amtr_a1,pSeva231,10,3.257362770456968,2.2086054455011794,0.9280083313662352,0.6987043884359329,0.3518865873067971,0.8860245067584528,0.8686553712969629,3.2458298970815647,1.06,0.9668246572953512
1157,KT2440,Amtr_a1,pSeva231,20,3.2146841349972637,2.1841304300764834,0.7643957040602103,0.6739464822485579,0.4315835303393772,0.8944645504946801,0.6895407085820578,3.214585706174821,1.03,0.9360161710991798
1158,KT2440,Amtr_a1,pSeva231,30,3.27647877797189,2.1416725892378152,1.1426982608093357,0.6820417045218772,0.3167196845335819,0.8190025979083407,1.0838712213065151,3.2989016849513644,1.07,1.0214139012437389
1159,KT2440,Amtr_a1,pSeva231,40,3.3203478030947995,2.1366024614667705,1.2461228981439076,0.6992564168295496,0.33297542856121193,0.8064569486964609,1.1750135225253968,3.348430872581885,1.14,1.0750401610277827
1160,KT2440,Amtr_a1,pSeva231,70,3.2370774157129567,2.114466108562711,1.1597487170443104,0.6969976510381433,0.3433573195015779,0.78612197532428,1.0892416203733364,3.276763107430204,1.04,0.9982896309678142
1161,KT2440,Amtr_a1,pSeva231,100,3.241759811871351,2.1997492479239438,1.0355327162916752,0.7053029572775882,0.35896737495150643,0.8244919181903599,0.9665145723757994,3.233422103144428,1.05,0.9544745411564284
1162,KT2440,Amtr_a1,pSeva231,200,3.2348839705176498,2.247697700253387,1.0442731021071745,0.7069593389973611,0.3824958377597875,0.7680454468107276,0.964863666526664,3.1988550262049236,1.06,0.9208653935476803
1163,KT2440,Amtr_a1,pSeva231,500,2.968096335800234,2.1843878326544504,1.9211530400800805,0.7171496902553781,0.3881919495619137,0.6279811251727379,1.770493418907989,2.9676195540392394,0.91,0.7235883617967028
1164,KT2440,Amtr_a1,pSeva231,1000,2.5574800231668893,2.1904077616269007,2.345739651921697,0.7258840491261628,0.4277449397202248,0.5419690125509287,2.1203128471749904,2.5485250180682644,0.73,0.46397727319194393
1165,KT2440,Amtr_a1,pSeva231,2000,-2.3034175367408483,1.817241948019772,4.999999999999998,0.7177757329620159,0.7318535617062629,0.4611368349164385,3.4073096579921263,-0.43402107797579914,0.54,-0.009449091161706776
